id,project_id,phase_id,description,materials,labor,vendor,estimated_cost,actual_cost,current_paid,due,sort_order,is_custom,created_at,updated_at
368e2d64-05cf-4237-bc8d-e981a7a8dcaa,faa2ce97-f51f-4379-a198-94f71aacc514,concrete-slabs,"Slabs: Foundation, Basement, Garage",1500,2000,Test Underslab Vendor,3500,5000,2500,2500,58,FALSE,2025-10-12 02:21:14.844586+00,2025-10-12 02:21:14.844586+00
0f1df890-7054-4c53-b87a-8f6cace75815,faa2ce97-f51f-4379-a198-94f71aacc514,concrete-slabs,Walkways,1,987.45,ITL77K,3,154.87,5,149.87,129,FALSE,2025-10-12 01:53:56.129676+00,2025-10-12 01:53:56.129676+00
93ad07b2-b222-456f-995a-32b88df5659d,faa2ce97-f51f-4379-a198-94f71aacc514,exterior,Windows/Exterior Doors,3154.87,2548.74,PAINT88L,5703.61,3154.87,2548.74,606.13,130,FALSE,2025-10-12 01:53:56.301613+00,2025-10-12 01:53:56.301613+00
22d8bd65-78b8-4dfa-8917-031e3abe6e92,faa2ce97-f51f-4379-a198-94f71aacc514,rough-framing,"Sheathing, Subflooring",3154.87,2548.74,DRYWAL87D,5703.61,3154.87,2548.74,606.13,76,FALSE,2025-10-12 02:21:17.299402+00,2025-10-12 02:21:17.299402+00
8597f139-82a6-4cdb-b172-bb5f3acb88e0,faa2ce97-f51f-4379-a198-94f71aacc514,rough-framing,"Nails, Screws, Fasteners",4125.69,1987.45,DRIP21H,6113.14,4125.69,1987.45,2138.24,80,FALSE,2025-10-12 02:21:17.753483+00,2025-10-12 02:21:17.753483+00
a29fa561-d9fe-46e0-adba-0f902e14f188,faa2ce97-f51f-4379-a198-94f71aacc514,roofing,Roofing Installation,1,987.45,GAS98O,3,154.87,5,149.87,87,FALSE,2025-10-12 01:53:48.1949+00,2025-10-12 01:53:48.1949+00
787dd8a5-bf38-4420-b358-81abba4da34c,faa2ce97-f51f-4379-a198-94f71aacc514,roofing,Gutters & Downspouts,3154.87,2548.74,WATER10P,5703.61,3154.87,2548.74,606.13,88,FALSE,2025-10-12 01:53:48.379757+00,2025-10-12 01:53:48.379757+00
7a6c830b-ce5c-4dfc-b6df-80c0623c2471,faa2ce97-f51f-4379-a198-94f71aacc514,roofing,Skylights,2548.74,1254.87,WH21Q,3803.61,2548.74,1254.87,1293.87,89,FALSE,2025-10-12 01:53:48.761535+00,2025-10-12 01:53:48.761535+00
459304f4-df14-42db-9cc7-ee4baacebfe3,faa2ce97-f51f-4379-a198-94f71aacc514,roofing,Ridge and roof vents,1,254.87,FIXT32R,2,345.89,3,342.89,90,FALSE,2025-10-12 01:53:48.891167+00,2025-10-12 01:53:48.891167+00
86bfd8a3-34b3-4536-99db-9a4494cb8c77,faa2ce97-f51f-4379-a198-94f71aacc514,plumbing-rough,Drain/Waste/Vent,2,345.89,FAUC43S,4,125.69,6,119.69,91,FALSE,2025-10-12 01:53:49.014774+00,2025-10-12 01:53:49.014774+00
61e9f816-7792-4fb5-a89d-681b5999c052,faa2ce97-f51f-4379-a198-94f71aacc514,trim-carpentry,Interior Doors,2548.74,1254.87,PUNCH99M,3803.61,2548.74,1254.87,1293.87,131,FALSE,2025-10-12 01:53:56.447536+00,2025-10-12 01:53:56.447536+00
98e152cd-bf49-4dac-93bb-e461e7c7d776,8a1449f9-6f73-40ea-9df0-47d7529f83a1,rough-framing,All Inclusive,0,0,,35000,0,0,0,0,FALSE,2025-10-30 00:48:00.433861+00,2025-10-30 00:48:00.433861+00
a061651d-8850-480a-9ea5-0757ffec3ee9,faa2ce97-f51f-4379-a198-94f71aacc514,trim-carpentry,Closets & Built-ins,1,254.87,EROSION00N,2,345.89,3,342.89,132,FALSE,2025-10-12 01:53:56.871351+00,2025-10-12 01:53:56.871351+00
4a1f6367-0297-461f-9125-76320a6b1794,8a1449f9-6f73-40ea-9df0-47d7529f83a1,rough-framing,Exterior Insulation Coating/Protection,400,300,Insulation Co,700,0,0,0,69,FALSE,2025-10-30 00:48:00.433861+00,2025-10-30 00:48:00.433861+00
e8b442dd-1397-421a-ad52-da0bf01d41c8,8a1449f9-6f73-40ea-9df0-47d7529f83a1,rough-framing,Sill & Seal,200,300,Framing Crew,500,0,0,0,70,FALSE,2025-10-30 00:48:00.433861+00,2025-10-30 00:48:00.433861+00
4d68795c-3516-4ef1-8eae-d22d2fafd9f6,8a1449f9-6f73-40ea-9df0-47d7529f83a1,rough-framing,"Steel/Wood Carrying Beam, Lolly columns",1500,1000,Structural Steel,2500,0,0,0,71,FALSE,2025-10-30 00:48:00.433861+00,2025-10-30 00:48:00.433861+00
5935b28c-83db-46ed-b32d-120c40e9efb1,8a1449f9-6f73-40ea-9df0-47d7529f83a1,rough-framing,Floor Framing,6000,8000,Framing Crew,14000,0,0,0,72,FALSE,2025-10-30 00:48:00.433861+00,2025-10-30 00:48:00.433861+00
b6a329c9-6307-4444-9a15-8f642aea7280,8a1449f9-6f73-40ea-9df0-47d7529f83a1,utilities-septic,Telecom Hookup,150,100,Cable/Internet Co,250,250,250,0,54,FALSE,2025-10-30 00:46:52.103685+00,2025-10-30 00:46:52.103685+00
2ee95688-3f34-49a5-9555-e371570ebdd9,faa2ce97-f51f-4379-a198-94f71aacc514,pre-construction,Modular home delivery,4,125.69,MOD99G,1,987.45,6,981.45,164,FALSE,2025-10-12 01:54:03.809579+00,2025-10-12 01:54:03.809579+00
5ddd630d-cacf-4ebd-ab30-40894dd957ca,faa2ce97-f51f-4379-a198-94f71aacc514,pre-construction,Crane rental and setup,1,987.45,CRANE00H,3,154.87,5,149.87,165,FALSE,2025-10-12 01:54:03.959673+00,2025-10-12 01:54:03.959673+00
3b3e94bc-ce31-4fd1-8550-0e14354605c6,faa2ce97-f51f-4379-a198-94f71aacc514,pre-construction,Modular home placement,3,154.87,PLACE11I,2,548.74,5,543.74,166,FALSE,2025-10-12 01:54:04.210713+00,2025-10-12 01:54:04.210713+00
bff23084-1ad6-4aa7-96f5-68c5bcf98403,8a1449f9-6f73-40ea-9df0-47d7529f83a1,foundation,"LPN: Tank Installation, Hookup",0,0,,0,0,0,0,52,FALSE,2025-10-30 00:47:00.954316+00,2025-10-30 00:47:00.954316+00
24401a68-5de8-45a9-83b8-d8ea6502e241,8a1449f9-6f73-40ea-9df0-47d7529f83a1,foundation,Oil Tank Installation,0,0,,0,0,0,0,53,FALSE,2025-10-30 00:47:00.954316+00,2025-10-30 00:47:00.954316+00
d5557ee0-44fe-49c0-9ce9-e75efa7f64f7,8a1449f9-6f73-40ea-9df0-47d7529f83a1,foundation,Telecom Hookup,0,0,,0,0,0,0,54,FALSE,2025-10-30 00:47:00.954316+00,2025-10-30 00:47:00.954316+00
82349336-57bf-46f2-9fe5-ce2cb022898d,faa2ce97-f51f-4379-a198-94f71aacc514,utilities-septic,"Well, Pump, Trenching, Plumbing To House, Pressure Tank",100,300,"Vendor-Well, Pump, Trenching, Plumbing To House, Pressure Tank",400,550,150,400,28,FALSE,2025-10-12 02:33:44.181333+00,2025-10-12 02:33:44.181333+00
1a9f510a-6ed6-46a9-987f-42dd6f0dd2c0,faa2ce97-f51f-4379-a198-94f71aacc514,electrical-rough,Final construction cleaning & debris haul-off,3154.87,2548.74,PLACE11I,5703.61,3154.87,2548.74,606.13,153,FALSE,2025-10-12 01:54:01.528372+00,2025-10-12 01:54:01.528372+00
f70ebc0c-0c93-4639-abb1-b196f4bf5ea2,faa2ce97-f51f-4379-a198-94f71aacc514,trim-carpentry,Window treatments allowance (blinds/shades),3,154.87,WINDT00X,2,548.74,5,543.74,154,FALSE,2025-10-12 01:54:01.704368+00,2025-10-12 01:54:01.704368+00
a2ba0566-7b21-4a72-a8a1-7c46f50f254e,faa2ce97-f51f-4379-a198-94f71aacc514,final-touches,Water softener / whole-house filtration,2,548.74,SOFT11Y,1,254.87,3,251.87,155,FALSE,2025-10-12 01:54:02.022297+00,2025-10-12 01:54:02.022297+00
02466498-149b-4591-96b7-604f5426c812,faa2ce97-f51f-4379-a198-94f71aacc514,foundation,"Anchor Bolts, Hold Downs",100,300,"Vendor-Anchor Bolts, Hold Downs",400,550,150,400,60,FALSE,2025-10-12 02:33:52.457218+00,2025-10-12 02:33:52.457218+00
1cf67795-3e9d-437c-8496-c3fa611faabc,faa2ce97-f51f-4379-a198-94f71aacc514,exterior,"Weather Barrier (Tyvek, etc.)",100,300,"Vendor-Weather Barrier (Tyvek, etc.)",400,550,150,400,115,FALSE,2025-10-12 02:34:06.480891+00,2025-10-12 02:34:06.480891+00
5a623536-e798-4dc5-bfa3-9180a646b3fa,faa2ce97-f51f-4379-a198-94f71aacc514,utilities-septic,"Gas: Permit, Connection Fee, Hookup",100,300,"Vendor-Gas: Permit, Connection Fee, Hookup",400,550,150,400,33,FALSE,2025-10-12 02:33:45.785246+00,2025-10-12 02:33:45.785246+00
6f223525-8bb1-4215-9d8d-545f4594c2c2,faa2ce97-f51f-4379-a198-94f71aacc514,exterior,"Fascia, Soffit, Frieze, Corner Boards, Water Table",100,300,"Vendor-Fascia, Soffit, Frieze, Corner Boards, Water Table",400,550,150,400,118,FALSE,2025-10-12 02:34:07.053925+00,2025-10-12 02:34:07.053925+00
4068463e-e344-41a9-afd4-dbecf34a00cd,faa2ce97-f51f-4379-a198-94f71aacc514,flooring,Smart-home automation hub / controls,1,254.87,SMART22Z,2,345.89,3,342.89,156,FALSE,2025-10-12 01:54:02.211057+00,2025-10-12 01:54:02.211057+00
e2efd852-383f-4847-a8a6-29d86d6ad63a,faa2ce97-f51f-4379-a198-94f71aacc514,foundation,Termite or pest pretreatment (pre-slab),2,345.89,GARF33A,4,125.69,6,119.69,145,FALSE,2025-10-12 01:53:59.933539+00,2025-10-12 01:53:59.933539+00
b9f0723e-972a-4415-8695-74fd1c52d297,faa2ce97-f51f-4379-a198-94f71aacc514,final-touches,Garage floor coating / sealer,2,345.89,GARF33A,4,125.69,6,119.69,157,FALSE,2025-10-12 01:54:02.470365+00,2025-10-12 01:54:02.470365+00
e610230f-0f78-4f91-9d2d-5cf62f323632,faa2ce97-f51f-4379-a198-94f71aacc514,under-slab-services,Radon mitigation rough-in and fan assembly,4125.69,1987.45,POST44B,6113.14,4125.69,1987.45,2138.24,146,FALSE,2025-10-12 01:54:00.151483+00,2025-10-12 01:54:00.151483+00
9b02096d-51f5-42cb-89be-48b41a161f83,faa2ce97-f51f-4379-a198-94f71aacc514,utilities-septic,"LPN: Tank Installation, Hookup",100,300,"Vendor-LPN: Tank Installation, Hookup",400,550,150,400,34,FALSE,2025-10-12 02:33:46.374994+00,2025-10-12 02:33:46.374994+00
b5342724-1809-42d1-b0df-94c43fb4a38d,faa2ce97-f51f-4379-a198-94f71aacc514,under-slab-services,Concrete pump truck / placement services,1987.45,1500,Test,1500,5000,1500,3500,147,FALSE,2025-10-12 01:54:00.295414+00,2025-10-12 01:54:00.295414+00
d181f854-09c3-42c3-b9df-79dfd1f317d9,faa2ce97-f51f-4379-a198-94f71aacc514,concrete-slabs,Garage doors and automatic openers,3154.87,2548.74,ICF55C,5703.61,3154.87,2548.74,606.13,148,FALSE,2025-10-12 01:54:00.465396+00,2025-10-12 01:54:00.465396+00
7ba403c6-6a71-4a0d-aa80-2a1c6143c239,faa2ce97-f51f-4379-a198-94f71aacc514,pre-construction,Post frame structure materials,4,125.69,POST44B,1,987.45,6,981.45,158,FALSE,2025-10-12 01:54:02.633065+00,2025-10-12 01:54:02.633065+00
2d8e10bb-c610-4189-b965-b923dba60f21,faa2ce97-f51f-4379-a198-94f71aacc514,exterior,Whole-house ventilation (ERV/HRV or fresh-air system),2548.74,1254.87,ICFW66D,3803.61,2548.74,1254.87,1293.87,149,FALSE,2025-10-12 01:54:00.612852+00,2025-10-12 01:54:00.612852+00
b6b6fe9c-7273-4a68-a99c-2ebec3aea83c,faa2ce97-f51f-4379-a198-94f71aacc514,pre-construction,ICF forms and materials,3,154.87,ICF55C,2,548.74,5,543.74,160,FALSE,2025-10-12 01:54:03.122387+00,2025-10-12 01:54:03.122387+00
4b422907-a106-4f3e-bcae-c9e96d45a7da,faa2ce97-f51f-4379-a198-94f71aacc514,kitchen-bath,"Fixtures: Toilets, Tubs, Sinks, Showers",100,300,"Vendor-Fixtures: Toilets, Tubs, Sinks, Showers",400,550,150,400,95,FALSE,2025-10-12 02:34:00.123192+00,2025-10-12 02:34:00.123192+00
b3b2f4a6-df6a-49f4-915e-76a9866ba9fa,faa2ce97-f51f-4379-a198-94f71aacc514,electrical-rough,"Phone, Cable, Internet Wiring",100,300,"Vendor-Phone, Cable, Internet Wiring",400,550,150,400,100,FALSE,2025-10-12 02:34:01.480084+00,2025-10-12 02:34:01.480084+00
8804ea0b-2198-4c00-9c3a-2af56fdc7843,faa2ce97-f51f-4379-a198-94f71aacc514,plumbing-rough,Whole-house surge protection,4125.69,1987.45,MOD99G,6113.14,4125.69,1987.45,2138.24,151,FALSE,2025-10-12 01:54:01.199539+00,2025-10-12 01:54:01.199539+00
d1b5ad8a-c302-40f3-a859-d1ba9e7ec533,faa2ce97-f51f-4379-a198-94f71aacc514,electrical-rough,Closet shelving / storage systems,1,987.45,CRANE00H,3,154.87,5,149.87,152,FALSE,2025-10-12 01:54:01.368525+00,2025-10-12 01:54:01.368525+00
4c25658d-e30b-4bd7-8ac0-22b23a35463b,faa2ce97-f51f-4379-a198-94f71aacc514,pre-construction,Concrete for ICF walls,2,548.74,ICFW66D,1,254.87,3,251.87,161,FALSE,2025-10-12 01:54:03.30329+00,2025-10-12 01:54:03.30329+00
a7e83956-39fe-4576-8541-76b7e16760af,faa2ce97-f51f-4379-a198-94f71aacc514,pre-construction,SIP panels and materials,1,254.87,SIP77E,2,345.89,3,342.89,162,FALSE,2025-10-12 01:54:03.48973+00,2025-10-12 01:54:03.48973+00
733f9a37-76b6-4c60-803a-1eefaca9c286,faa2ce97-f51f-4379-a198-94f71aacc514,pre-construction,SIP panel installation labor,2,345.89,SIPL88F,4,125.69,6,119.69,163,FALSE,2025-10-12 01:54:03.659885+00,2025-10-12 01:54:03.659885+00
472afefb-8855-4440-98f9-7ffb6c2feb5e,8a1449f9-6f73-40ea-9df0-47d7529f83a1,foundation,Rough Grading,0,500,Grading Services,500,500,500,0,26,FALSE,2025-10-30 00:47:00.954316+00,2025-10-30 00:47:00.954316+00
86f4f8c5-66b4-42aa-b44b-d09a7615dc10,8a1449f9-6f73-40ea-9df0-47d7529f83a1,foundation,Footings/Pads,2000,2500,Foundation Masters,4500,4500,4500,0,55,FALSE,2025-10-30 00:47:00.954316+00,2025-10-30 00:47:00.954316+00
d3d054ca-c71b-40af-beba-6c509e6f0f47,8a1449f9-6f73-40ea-9df0-47d7529f83a1,foundation,Steel Reinforcing,1500,0,Steel Supply,1500,1500,1500,0,57,FALSE,2025-10-30 00:47:00.954316+00,2025-10-30 00:47:00.954316+00
b846d423-fe21-492c-a1a0-85ee7d0f7a35,8a1449f9-6f73-40ea-9df0-47d7529f83a1,foundation,"Anchor Bolts, Hold Downs",300,200,Hardware Supply,500,500,500,0,58,FALSE,2025-10-30 00:47:00.954316+00,2025-10-30 00:47:00.954316+00
280db6df-33e8-4897-9377-723159369595,8a1449f9-6f73-40ea-9df0-47d7529f83a1,foundation,Sub-Slab Vapor Barrier,400,300,Foundation Masters,700,700,700,0,60,FALSE,2025-10-30 00:47:00.954316+00,2025-10-30 00:47:00.954316+00
1681ee23-1a85-4af0-b665-e13138f9dfc0,8a1449f9-6f73-40ea-9df0-47d7529f83a1,foundation,Crawlspace Vapor Barrier,300,200,Foundation Masters,500,500,500,0,61,FALSE,2025-10-30 00:47:00.954316+00,2025-10-30 00:47:00.954316+00
9688f37a-fdd7-4987-ae50-4750c56a9c15,8a1449f9-6f73-40ea-9df0-47d7529f83a1,foundation,Crawlspace Vents,200,150,HVAC Supply,350,350,350,0,62,FALSE,2025-10-30 00:47:00.954316+00,2025-10-30 00:47:00.954316+00
2c5a4846-bf6b-4854-bb76-1be5e49df73c,8a1449f9-6f73-40ea-9df0-47d7529f83a1,foundation,Sump Pump,400,300,Plumbing Supply,700,700,700,0,63,FALSE,2025-10-30 00:47:00.954316+00,2025-10-30 00:47:00.954316+00
b785897e-7b01-4b25-b5f1-0620731b291b,8a1449f9-6f73-40ea-9df0-47d7529f83a1,foundation,Foundation Windows,800,400,Window Supply,1200,1200,1200,0,64,FALSE,2025-10-30 00:47:00.954316+00,2025-10-30 00:47:00.954316+00
a8c96add-af2a-4bfb-ab30-97a8d5cb48ab,8a1449f9-6f73-40ea-9df0-47d7529f83a1,foundation,"Dampproofing, Waterproofing",600,800,Waterproofing Pro,1400,1400,1400,0,65,FALSE,2025-10-30 00:47:00.954316+00,2025-10-30 00:47:00.954316+00
7bff0097-1f64-4429-9336-4f76adf1ee4b,8a1449f9-6f73-40ea-9df0-47d7529f83a1,foundation,Slab insulation: Edge/Below,800,400,Insulation Co,1200,1200,1200,0,66,FALSE,2025-10-30 00:47:00.954316+00,2025-10-30 00:47:00.954316+00
58326879-272c-49fc-b391-267fd04a4761,8a1449f9-6f73-40ea-9df0-47d7529f83a1,foundation,Foundation Drain Board,400,300,Foundation Masters,700,700,700,0,67,FALSE,2025-10-30 00:47:00.954316+00,2025-10-30 00:47:00.954316+00
256c3297-fbb7-4174-85d1-2670cae0d5b7,8a1449f9-6f73-40ea-9df0-47d7529f83a1,roofing,"Prep for Plaster, Drywall",0,0,,0,0,0,0,80,FALSE,2025-10-30 00:49:41.78172+00,2025-10-30 00:49:41.78172+00
c48b77fa-ed12-4220-9b9e-42b30d5c3a40,8a1449f9-6f73-40ea-9df0-47d7529f83a1,roofing,Membrane,800,600,Roofing Supply,1400,0,0,0,82,FALSE,2025-10-30 00:49:41.78172+00,2025-10-30 00:49:41.78172+00
b2660819-1702-49f7-ba9e-e73787ce5db2,8a1449f9-6f73-40ea-9df0-47d7529f83a1,roofing,Underlayment,600,400,Roofing Supply,1000,0,0,0,81,FALSE,2025-10-30 00:49:41.78172+00,2025-10-30 00:49:41.78172+00
d50dc6f9-aee4-4dd2-bc1a-1c63e8a7cbee,8a1449f9-6f73-40ea-9df0-47d7529f83a1,roofing,"Flashing: Chimney, Vent Pipes, Sidewalls, Other Penetrations",400,500,Roofers Pro,900,0,0,0,83,FALSE,2025-10-30 00:49:41.78172+00,2025-10-30 00:49:41.78172+00
3a0202f2-278a-4447-8fd2-53a6f0b41155,8a1449f9-6f73-40ea-9df0-47d7529f83a1,roofing,Roofing Installation,4000,5000,Roofers Pro,9000,0,0,0,86,FALSE,2025-10-30 00:49:41.78172+00,2025-10-30 00:49:41.78172+00
b6c85fc4-80d6-4f9f-8891-7ce212fa95f1,8a1449f9-6f73-40ea-9df0-47d7529f83a1,roofing,Drip Edge,200,150,Roofing Supply,350,0,0,0,84,FALSE,2025-10-30 00:49:41.78172+00,2025-10-30 00:49:41.78172+00
7bebd6d1-65a1-497d-b48a-4df0e9a607c9,8a1449f9-6f73-40ea-9df0-47d7529f83a1,roofing,Gutters & Downspouts,800,600,Gutter Specialists,1400,0,0,0,85,FALSE,2025-10-30 00:49:41.78172+00,2025-10-30 00:49:41.78172+00
0b693340-570a-4b87-8366-637d532be360,8a1449f9-6f73-40ea-9df0-47d7529f83a1,exterior,All Inclusive,0,0,,20000,0,0,0,0,FALSE,2025-10-30 00:49:55.150837+00,2025-10-30 00:49:55.150837+00
a26c8b8f-29a7-4210-819d-c4c1bbddecd7,8a1449f9-6f73-40ea-9df0-47d7529f83a1,exterior,"Housewrap, Tyvek",400,300,Building Supply,700,0,0,0,111,FALSE,2025-10-30 00:49:55.150837+00,2025-10-30 00:49:55.150837+00
fc6b71b6-8e1d-4497-852e-e73cd23ade8d,8a1449f9-6f73-40ea-9df0-47d7529f83a1,exterior,Siding Material,5000,0,Siding Supply,5000,0,0,0,112,FALSE,2025-10-30 00:49:55.150837+00,2025-10-30 00:49:55.150837+00
7eb297ca-4cf5-467f-8e77-97a131648f39,8a1449f9-6f73-40ea-9df0-47d7529f83a1,exterior,Siding Installation,0,6000,Siding Contractors,6000,0,0,0,113,FALSE,2025-10-30 00:49:55.150837+00,2025-10-30 00:49:55.150837+00
5486002e-e4c9-4e52-ae66-7c6df851f223,8a1449f9-6f73-40ea-9df0-47d7529f83a1,exterior,Brick/Stone Veneer,0,0,,0,0,0,0,114,FALSE,2025-10-30 00:49:55.150837+00,2025-10-30 00:49:55.150837+00
c08030dc-cb94-4412-b9be-175df9574e5c,8a1449f9-6f73-40ea-9df0-47d7529f83a1,exterior,Exterior Trim,1200,1800,Trim Carpenters,3000,0,0,0,115,FALSE,2025-10-30 00:49:55.150837+00,2025-10-30 00:49:55.150837+00
dea6c808-0553-491f-9300-97f5bfa5d326,8a1449f9-6f73-40ea-9df0-47d7529f83a1,exterior,Soffit and Fascia,800,1000,Siding Contractors,1800,0,0,0,116,FALSE,2025-10-30 00:49:55.150837+00,2025-10-30 00:49:55.150837+00
e2361de0-70e6-4dcb-82eb-833adca2e6c7,8a1449f9-6f73-40ea-9df0-47d7529f83a1,exterior,Entry Doors,1500,500,Door Supply,2000,0,0,0,117,FALSE,2025-10-30 00:49:55.150837+00,2025-10-30 00:49:55.150837+00
95f1326e-915c-4e2a-b096-33e381590f82,8a1449f9-6f73-40ea-9df0-47d7529f83a1,exterior,Windows,6000,2000,Window Supply,8000,0,0,0,118,FALSE,2025-10-30 00:49:55.150837+00,2025-10-30 00:49:55.150837+00
29b2aecd-afc2-429a-b677-b7fbe060d81d,8a1449f9-6f73-40ea-9df0-47d7529f83a1,exterior,"Doors, Interior",0,0,,0,0,0,0,119,FALSE,2025-10-30 00:49:55.150837+00,2025-10-30 00:49:55.150837+00
cd87f4b8-037e-41fb-b632-841e6d772d3f,8a1449f9-6f73-40ea-9df0-47d7529f83a1,exterior,Chimney,0,0,,0,0,0,0,126,FALSE,2025-10-30 00:49:55.150837+00,2025-10-30 00:49:55.150837+00
cea5b506-d96d-4528-be2a-5a15e80e30fc,8a1449f9-6f73-40ea-9df0-47d7529f83a1,exterior,Garage Door,1200,500,Garage Door Co,1700,0,0,0,122,FALSE,2025-10-30 00:49:55.150837+00,2025-10-30 00:49:55.150837+00
c0c9cfe7-b5d1-46c7-8c1e-a6bc58994964,8a1449f9-6f73-40ea-9df0-47d7529f83a1,exterior,Garage Door Opener,400,200,Garage Door Co,600,0,0,0,123,FALSE,2025-10-30 00:49:55.150837+00,2025-10-30 00:49:55.150837+00
5f20bc29-562d-4d91-b99e-1151072abeb3,8a1449f9-6f73-40ea-9df0-47d7529f83a1,exterior,Screened Porch,0,0,,0,0,0,0,142,FALSE,2025-10-30 00:49:55.150837+00,2025-10-30 00:49:55.150837+00
0f0770d2-7cda-4736-a999-f7283e482450,8a1449f9-6f73-40ea-9df0-47d7529f83a1,exterior,Closet Shelving,0,0,,0,0,0,0,120,FALSE,2025-10-30 00:49:55.150837+00,2025-10-30 00:49:55.150837+00
ec32d4a8-252b-485a-b017-f92389c02457,8a1449f9-6f73-40ea-9df0-47d7529f83a1,plumbing-rough,All Inclusive,0,0,,8000,0,0,0,0,FALSE,2025-10-30 00:50:04.905747+00,2025-10-30 00:50:04.905747+00
0f4e6215-5c3d-41bb-b0cf-a9a5066fd5fc,8a1449f9-6f73-40ea-9df0-47d7529f83a1,plumbing-rough,Skylights,0,0,,0,0,0,0,88,FALSE,2025-10-30 00:50:04.905747+00,2025-10-30 00:50:04.905747+00
dd59ce6a-6589-40d4-92f2-f1d3954b51db,8a1449f9-6f73-40ea-9df0-47d7529f83a1,plumbing-rough,Drain/Waste/Vent,1200,2000,Plumbers Inc,3200,0,0,0,89,FALSE,2025-10-30 00:50:04.905747+00,2025-10-30 00:50:04.905747+00
4f0f2a6c-9721-42bf-9e1c-152e63061c8e,8a1449f9-6f73-40ea-9df0-47d7529f83a1,plumbing-rough,Water Supply Piping,800,1500,Plumbers Inc,2300,0,0,0,90,FALSE,2025-10-30 00:50:04.905747+00,2025-10-30 00:50:04.905747+00
fe61f5eb-a337-4947-9601-ac007494e4b4,8a1449f9-6f73-40ea-9df0-47d7529f83a1,plumbing-rough,Gas Piping,400,600,Plumbers Inc,1000,0,0,0,91,FALSE,2025-10-30 00:50:04.905747+00,2025-10-30 00:50:04.905747+00
f0cb1220-2c90-47a4-95f7-469f160679c5,8a1449f9-6f73-40ea-9df0-47d7529f83a1,electrical-rough,All Inclusive,0,0,,8000,0,0,0,0,FALSE,2025-10-30 00:50:16.485414+00,2025-10-30 00:50:16.485414+00
bd539d19-3c5c-4c3a-8476-d1173f0027d4,8a1449f9-6f73-40ea-9df0-47d7529f83a1,electrical-rough,"Service Panel, Sub-Panels",1200,800,Electric Supply,2000,0,0,0,95,FALSE,2025-10-30 00:50:16.485414+00,2025-10-30 00:50:16.485414+00
4201fdd0-7cf8-4ef6-a5d0-6b8607ef9f78,8a1449f9-6f73-40ea-9df0-47d7529f83a1,electrical-rough,Rough Wiring,1500,3000,Electricians Inc,4500,0,0,0,96,FALSE,2025-10-30 00:50:16.485414+00,2025-10-30 00:50:16.485414+00
280372ad-aa9f-4637-9089-cd28d8de094a,8a1449f9-6f73-40ea-9df0-47d7529f83a1,electrical-rough,"Phone, Cable, Internet Wiring",300,500,Low Voltage Tech,800,0,0,0,97,FALSE,2025-10-30 00:50:16.485414+00,2025-10-30 00:50:16.485414+00
b1fe470d-939e-4ead-b209-c24c297fe12f,8a1449f9-6f73-40ea-9df0-47d7529f83a1,electrical-rough,Security Wiring,200,400,Security Systems,600,0,0,0,144,FALSE,2025-10-30 00:50:16.485414+00,2025-10-30 00:50:16.485414+00
9e2a8738-8bb3-4d60-81f9-5b0e55423c34,8a1449f9-6f73-40ea-9df0-47d7529f83a1,electrical-rough,"Switches, Receptacles",0,0,,0,0,0,0,99,FALSE,2025-10-30 00:50:16.485414+00,2025-10-30 00:50:16.485414+00
9684bcf7-ebf0-48bd-8c83-ad668de9d295,8a1449f9-6f73-40ea-9df0-47d7529f83a1,electrical-rough,Smoke and CO Detectors,0,0,,0,0,0,0,98,FALSE,2025-10-30 00:50:16.485414+00,2025-10-30 00:50:16.485414+00
d654479e-bb5b-4789-b181-94f2f836eb11,8a1449f9-6f73-40ea-9df0-47d7529f83a1,electrical-rough,Lighting Fixtures,0,0,,0,0,0,0,100,FALSE,2025-10-30 00:50:16.485414+00,2025-10-30 00:50:16.485414+00
7d5ce9b1-d961-4aa1-8dda-04f32322d915,8a1449f9-6f73-40ea-9df0-47d7529f83a1,electrical-rough,Generator Hook-up,0,0,,0,0,0,0,145,FALSE,2025-10-30 00:50:16.485414+00,2025-10-30 00:50:16.485414+00
7b209f15-eb47-4f6e-8df2-0b6d38d24290,8a1449f9-6f73-40ea-9df0-47d7529f83a1,hvac-rough,All Inclusive,0,0,,10000,0,0,0,0,FALSE,2025-10-30 00:50:24.365434+00,2025-10-30 00:50:24.365434+00
459b9091-74ff-40bf-8874-690c21c53b0b,8a1449f9-6f73-40ea-9df0-47d7529f83a1,hvac-rough,Furnace,2500,1000,HVAC Supply,3500,0,0,0,101,FALSE,2025-10-30 00:50:24.365434+00,2025-10-30 00:50:24.365434+00
2cca1558-2ab5-4ca0-9471-50f9b8149ef4,8a1449f9-6f73-40ea-9df0-47d7529f83a1,hvac-rough,Air Conditioning,3000,1500,HVAC Supply,4500,0,0,0,102,FALSE,2025-10-30 00:50:24.365434+00,2025-10-30 00:50:24.365434+00
4513bf70-ee3f-406a-aed9-0ca7811807fe,8a1449f9-6f73-40ea-9df0-47d7529f83a1,hvac-rough,Ductwork,1200,2000,HVAC Contractors,3200,0,0,0,103,FALSE,2025-10-30 00:50:24.365434+00,2025-10-30 00:50:24.365434+00
